bin.13	bin.13
bin.15	bin.15
bin.16	bin.16
bin.6	bin.6
bin.9	bin.9
Candida_albicans	Candida_albicans
Candida_glabrata	Candida_glabrata
Eremothecium_gossypii	Eremothecium_gossypii
Hanseniaspora_occidentalis	Hanseniaspora_occidentalis
Lipomyces_lipofer	Lipomyces_lipofer
Naumovozyma_castellii	Naumovozyma_castellii
Saccharomyces_arboricola	Saccharomyces_arboricola
Saccharomyces_bayanus	Saccharomyces_bayanus
Saccharomyces_boulardii_nom._inval	Saccharomyces_boulardii_nom._inval
ScerS288C	Saccharomyces_cerevisiae_S288C
Saccharomyces_cerevisiae_x_Saccharomyces_eubayanus	Saccharomyces_cerevisiae_x_Saccharomyces_eubayanus
Saccharomyces_cerevisiae_x_Saccharomyces_eubayanus_x_Saccharomyces_kudriavzevii_x_Saccharomyces_uvarum	Saccharomyces_cerevisiae_x_Saccharomyces_eubayanus_x_Saccharomyces_kudriavzevii_x_Saccharomyces_uvarum
Saccharomyces_cerevisiae_x_Saccharomyces_eubayanus_x_Saccharomyces_uvarum	Saccharomyces_cerevisiae_x_Saccharomyces_eubayanus_x_Saccharomyces_uvarum
Saccharomyces_cerevisiae_x_Saccharomyces_kudriavzevii	Saccharomyces_cerevisiae_x_Saccharomyces_kudriavzevii
Saccharomyces_cerevisiae_x_Saccharomyces_kudriavzevii_x_Saccharomyces_eubayanus	Saccharomyces_cerevisiae_x_Saccharomyces_kudriavzevii_x_Saccharomyces_eubayanus
Saccharomyces_cerevisiae_x_Saccharomyces_kudriavzevii_x_Saccharomyces_uvarum	Saccharomyces_cerevisiae_x_Saccharomyces_kudriavzevii_x_Saccharomyces_uvarum
Saccharomyces_cerevisiae_x_Saccharomyces_uvarum	Saccharomyces_cerevisiae_x_Saccharomyces_uvarum
Saccharomyces_eubayanus	Saccharomyces_eubayanus
Saccharomyces_eubayanus_x_Saccharomyces_uvarum	Saccharomyces_eubayanus_x_Saccharomyces_uvarum
Saccharomyces_jurei	Saccharomyces_jurei
Saccharomyces_kudriavzevii	Saccharomyces_kudriavzevii
Saccharomyces_mikatae	Saccharomyces_mikatae
Saccharomyces_paradoxus	Saccharomyces_paradoxus
Saccharomyces_pastorianus	Saccharomyces_pastorianus
Saccharomyces_sp._M14	Saccharomyces_sp._M14
Saccharomyces_uvarum	Saccharomyces_uvarum
Yarrowia_lipolytica	Yarrowia_lipolytica
